"survey","site","rep","speciescode","observed"
"standard",5,12,"WTTC",0
"standard",5,12,"YETB",0
"standard",5,12,"YFHE",1
"standard",5,12,"YTBC",1
"standard",5,12,"YTSW",0
"standard",5,13,"AUKP",0
"standard",5,13,"AUMP",0
"standard",5,13,"AURV",0
"standard",5,13,"BHHE",0
"standard",5,13,"BHON",0
"standard",5,13,"BRCD",0
"standard",5,13,"BRGH",0
"standard",5,13,"BRTB",0
"standard",5,13,"CRHE",0
"standard",5,13,"CROS",0
"standard",5,13,"CRST",0
"standard",5,13,"DUWS",0
"standard",5,13,"EASB",1
"standard",5,13,"EAWB",1
"standard",5,13,"EAYR",0
"standard",5,13,"GGCT",0
"standard",5,13,"GLDW",0
"standard",5,13,"GRBB",0
"standard",5,13,"GRFT",1
"standard",5,13,"GRST",0
"standard",5,13,"JWNT",0
"standard",5,13,"LEHE",0
"standard",5,13,"LKKB",0
"standard",5,13,"NHHE",0
"standard",5,13,"PCUR",0
"standard",5,13,"PFCN",0
"standard",5,13,"PLTB",0
"standard",5,13,"REDW",0
"standard",5,13,"ROSR",0
"standard",5,13,"RUFT",0
"standard",5,13,"SAFC",0
"standard",5,13,"SBOW",0
"standard",5,13,"SCCT",1
"standard",5,13,"SEYE",0
"standard",5,13,"SLYB",0
"standard",5,13,"SPAR",0
"standard",5,13,"STTB",0
"standard",5,13,"VAFW",0
"standard",5,13,"WBIL",0
"standard",5,13,"WBSW",0
"standard",5,13,"WEHE",1
"standard",5,13,"WONP",0
"standard",5,13,"WTGY",0
"standard",5,13,"WTTC",0
"standard",5,13,"YETB",0
"standard",5,13,"YFHE",0
"standard",5,13,"YTBC",0
"standard",5,13,"YTSW",0
"standard",5,14,"AUKP",0
"standard",5,14,"AUMP",0
"standard",5,14,"AURV",1
"standard",5,14,"BHHE",0
"standard",5,14,"BHON",0
"standard",5,14,"BRCD",0
"standard",5,14,"BRGH",0
"standard",5,14,"BRTB",0
"standard",5,14,"CRHE",0
"standard",5,14,"CROS",1
"standard",5,14,"CRST",0
"standard",5,14,"DUWS",0
"standard",5,14,"EASB",1
"standard",5,14,"EAWB",0
"standard",5,14,"EAYR",0
"standard",5,14,"GGCT",0
"standard",5,14,"GLDW",1
"standard",5,14,"GRBB",0
"standard",5,14,"GRFT",1
"standard",5,14,"GRST",1
"standard",5,14,"JWNT",0
"standard",5,14,"LEHE",0
"standard",5,14,"LKKB",0
"standard",5,14,"NHHE",0
"standard",5,14,"PCUR",0
"standard",5,14,"PFCN",0
"standard",5,14,"PLTB",0
"standard",5,14,"REDW",0
"standard",5,14,"ROSR",0
"standard",5,14,"RUFT",0
"standard",5,14,"SAFC",0
"standard",5,14,"SBOW",0
"standard",5,14,"SCCT",0
"standard",5,14,"SEYE",0
"standard",5,14,"SLYB",0
"standard",5,14,"SPAR",0
"standard",5,14,"STTB",0
"standard",5,14,"VAFW",0
"standard",5,14,"WBIL",0
"standard",5,14,"WBSW",0
"standard",5,14,"WEHE",0
"standard",5,14,"WONP",0
"standard",5,14,"WTGY",0
"standard",5,14,"WTTC",0
"standard",5,14,"YETB",0
"standard",5,14,"YFHE",1
"standard",5,14,"YTBC",0
"standard",5,14,"YTSW",0
"standard",5,15,"AUKP",0
"standard",5,15,"AUMP",0
"standard",5,15,"AURV",0
"standard",5,15,"BHHE",0
"standard",5,15,"BHON",0
"standard",5,15,"BRCD",0
"standard",5,15,"BRGH",0
"standard",5,15,"BRTB",0
"standard",5,15,"CRHE",0
"standard",5,15,"CROS",0
"standard",5,15,"CRST",0
"standard",5,15,"DUWS",0
"standard",5,15,"EASB",0
"standard",5,15,"EAWB",0
"standard",5,15,"EAYR",0
"standard",5,15,"GGCT",0
"standard",5,15,"GLDW",0
"standard",5,15,"GRBB",0
"standard",5,15,"GRFT",1
"standard",5,15,"GRST",0
"standard",5,15,"JWNT",0
"standard",5,15,"LEHE",0
"standard",5,15,"LKKB",0
"standard",5,15,"NHHE",0
"standard",5,15,"PCUR",0
"standard",5,15,"PFCN",0
"standard",5,15,"PLTB",0
"standard",5,15,"REDW",0
"standard",5,15,"ROSR",0
"standard",5,15,"RUFT",0
"standard",5,15,"SAFC",0
"standard",5,15,"SBOW",0
"standard",5,15,"SCCT",0
"standard",5,15,"SEYE",0
"standard",5,15,"SLYB",0
"standard",5,15,"SPAR",0
"standard",5,15,"STTB",0
"standard",5,15,"VAFW",0
"standard",5,15,"WBIL",0
"standard",5,15,"WBSW",0
"standard",5,15,"WEHE",0
"standard",5,15,"WONP",0
"standard",5,15,"WTGY",0
"standard",5,15,"WTTC",0
"standard",5,15,"YETB",0
"standard",5,15,"YFHE",1
"standard",5,15,"YTBC",0
"standard",5,15,"YTSW",0
"standard",6,1,"AUKP",0
"standard",6,1,"AUMP",1
"standard",6,1,"AURV",0
"standard",6,1,"BHHE",0
"standard",6,1,"BHON",0
"standard",6,1,"BRCD",0
"standard",6,1,"BRGH",0
"standard",6,1,"BRTB",1
"standard",6,1,"CRHE",0
"standard",6,1,"CROS",1
"standard",6,1,"CRST",0
"standard",6,1,"DUWS",0
"standard",6,1,"EASB",1
"standard",6,1,"EAWB",0
"standard",6,1,"EAYR",1
"standard",6,1,"GGCT",0
"standard",6,1,"GLDW",0
"standard",6,1,"GRBB",0
"standard",6,1,"GRFT",0
"standard",6,1,"GRST",1
"standard",6,1,"JWNT",0
"standard",6,1,"LEHE",0
"standard",6,1,"LKKB",0
"standard",6,1,"NHHE",1
"standard",6,1,"PCUR",1
"standard",6,1,"PFCN",0
"standard",6,1,"PLTB",0
"standard",6,1,"REDW",1
"standard",6,1,"ROSR",0
"standard",6,1,"RUFT",0
"standard",6,1,"SAFC",0
"standard",6,1,"SBOW",0
"standard",6,1,"SCCT",1
"standard",6,1,"SEYE",0
"standard",6,1,"SLYB",0
"standard",6,1,"SPAR",0
"standard",6,1,"STTB",0
"standard",6,1,"VAFW",0
"standard",6,1,"WBIL",0
"standard",6,1,"WBSW",0
"standard",6,1,"WEHE",1
"standard",6,1,"WONP",0
"standard",6,1,"WTGY",0
"standard",6,1,"WTTC",1
"standard",6,1,"YETB",0
"standard",6,1,"YFHE",0
"standard",6,1,"YTBC",1
"standard",6,1,"YTSW",0
"standard",6,2,"AUKP",0
"standard",6,2,"AUMP",0
"standard",6,2,"AURV",0
"standard",6,2,"BHHE",0
"standard",6,2,"BHON",0
"standard",6,2,"BRCD",0
"standard",6,2,"BRGH",0
"standard",6,2,"BRTB",1
"standard",6,2,"CRHE",0
"standard",6,2,"CROS",1
"standard",6,2,"CRST",0
"standard",6,2,"DUWS",0
"standard",6,2,"EASB",1
"standard",6,2,"EAWB",0
"standard",6,2,"EAYR",1
"standard",6,2,"GGCT",0
"standard",6,2,"GLDW",0
"standard",6,2,"GRBB",0
"standard",6,2,"GRFT",0
"standard",6,2,"GRST",0
"standard",6,2,"JWNT",0
"standard",6,2,"LEHE",0
"standard",6,2,"LKKB",0
"standard",6,2,"NHHE",1
"standard",6,2,"PCUR",1
"standard",6,2,"PFCN",0
"standard",6,2,"PLTB",0
"standard",6,2,"REDW",0
"standard",6,2,"ROSR",0
"standard",6,2,"RUFT",0
"standard",6,2,"SAFC",0
"standard",6,2,"SBOW",0
"standard",6,2,"SCCT",0
"standard",6,2,"SEYE",0
"standard",6,2,"SLYB",0
"standard",6,2,"SPAR",0
"standard",6,2,"STTB",0
"standard",6,2,"VAFW",0
"standard",6,2,"WBIL",0
"standard",6,2,"WBSW",0
"standard",6,2,"WEHE",0
"standard",6,2,"WONP",0
"standard",6,2,"WTGY",0
"standard",6,2,"WTTC",1
"standard",6,2,"YETB",0
"standard",6,2,"YFHE",0
"standard",6,2,"YTBC",0
"standard",6,2,"YTSW",0
"standard",6,3,"AUKP",1
"standard",6,3,"AUMP",0
"standard",6,3,"AURV",0
"standard",6,3,"BHHE",0
"standard",6,3,"BHON",0
"standard",6,3,"BRCD",0
"standard",6,3,"BRGH",0
"standard",6,3,"BRTB",0
"standard",6,3,"CRHE",0
"standard",6,3,"CROS",1
"standard",6,3,"CRST",0
"standard",6,3,"DUWS",0
"standard",6,3,"EASB",0
"standard",6,3,"EAWB",1
"standard",6,3,"EAYR",0
"standard",6,3,"GGCT",0
"standard",6,3,"GLDW",0
"standard",6,3,"GRBB",1
"standard",6,3,"GRFT",0
"standard",6,3,"GRST",0
"standard",6,3,"JWNT",0
"standard",6,3,"LEHE",0
"standard",6,3,"LKKB",0
"standard",6,3,"NHHE",1
"standard",6,3,"PCUR",0
"standard",6,3,"PFCN",0
"standard",6,3,"PLTB",0
"standard",6,3,"REDW",0
"standard",6,3,"ROSR",0
"standard",6,3,"RUFT",0
"standard",6,3,"SAFC",0
"standard",6,3,"SBOW",0
"standard",6,3,"SCCT",0
"standard",6,3,"SEYE",0
"standard",6,3,"SLYB",0
"standard",6,3,"SPAR",0
"standard",6,3,"STTB",0
"standard",6,3,"VAFW",0
"standard",6,3,"WBIL",0
"standard",6,3,"WBSW",0
"standard",6,3,"WEHE",0
"standard",6,3,"WONP",0
"standard",6,3,"WTGY",0
"standard",6,3,"WTTC",0
"standard",6,3,"YETB",0
"standard",6,3,"YFHE",0
"standard",6,3,"YTBC",0
"standard",6,3,"YTSW",0
"standard",6,4,"AUKP",0
"standard",6,4,"AUMP",0
"standard",6,4,"AURV",0
"standard",6,4,"BHHE",0
"standard",6,4,"BHON",0
"standard",6,4,"BRCD",0
"standard",6,4,"BRGH",0
"standard",6,4,"BRTB",1
"standard",6,4,"CRHE",0
"standard",6,4,"CROS",0
"standard",6,4,"CRST",0
"standard",6,4,"DUWS",0
"standard",6,4,"EASB",0
"standard",6,4,"EAWB",0
"standard",6,4,"EAYR",0
"standard",6,4,"GGCT",0
"standard",6,4,"GLDW",0
"standard",6,4,"GRBB",0
"standard",6,4,"GRFT",0
"standard",6,4,"GRST",1
"standard",6,4,"JWNT",0
"standard",6,4,"LEHE",0
"standard",6,4,"LKKB",0
"standard",6,4,"NHHE",1
"standard",6,4,"PCUR",1
"standard",6,4,"PFCN",0
"standard",6,4,"PLTB",0
"standard",6,4,"REDW",0
"standard",6,4,"ROSR",0
"standard",6,4,"RUFT",0
"standard",6,4,"SAFC",0
"standard",6,4,"SBOW",0
"standard",6,4,"SCCT",0
"standard",6,4,"SEYE",0
"standard",6,4,"SLYB",0
"standard",6,4,"SPAR",0
"standard",6,4,"STTB",0
"standard",6,4,"VAFW",0
"standard",6,4,"WBIL",0
"standard",6,4,"WBSW",0
"standard",6,4,"WEHE",0
"standard",6,4,"WONP",0
"standard",6,4,"WTGY",0
"standard",6,4,"WTTC",1
"standard",6,4,"YETB",0
"standard",6,4,"YFHE",0
"standard",6,4,"YTBC",1
"standard",6,4,"YTSW",0
"standard",6,5,"AUKP",0
"standard",6,5,"AUMP",0
"standard",6,5,"AURV",0
"standard",6,5,"BHHE",0
"standard",6,5,"BHON",0
"standard",6,5,"BRCD",0
"standard",6,5,"BRGH",0
"standard",6,5,"BRTB",1
"standard",6,5,"CRHE",0
"standard",6,5,"CROS",0
"standard",6,5,"CRST",0
"standard",6,5,"DUWS",0
"standard",6,5,"EASB",1
"standard",6,5,"EAWB",0
"standard",6,5,"EAYR",0
"standard",6,5,"GGCT",0
"standard",6,5,"GLDW",0
"standard",6,5,"GRBB",0
"standard",6,5,"GRFT",0
"standard",6,5,"GRST",0
"standard",6,5,"JWNT",0
"standard",6,5,"LEHE",0
"standard",6,5,"LKKB",1
"standard",6,5,"NHHE",1
"standard",6,5,"PCUR",1
"standard",6,5,"PFCN",0
"standard",6,5,"PLTB",0
"standard",6,5,"REDW",1
"standard",6,5,"ROSR",0
"standard",6,5,"RUFT",0
"standard",6,5,"SAFC",0
"standard",6,5,"SBOW",0
"standard",6,5,"SCCT",0
"standard",6,5,"SEYE",0
"standard",6,5,"SLYB",0
"standard",6,5,"SPAR",0
"standard",6,5,"STTB",0
"standard",6,5,"VAFW",0
"standard",6,5,"WBIL",0
"standard",6,5,"WBSW",0
"standard",6,5,"WEHE",0
"standard",6,5,"WONP",0
"standard",6,5,"WTGY",0
"standard",6,5,"WTTC",0
"standard",6,5,"YETB",0
"standard",6,5,"YFHE",0
"standard",6,5,"YTBC",1
"standard",6,5,"YTSW",0
"standard",6,6,"AUKP",1
"standard",6,6,"AUMP",0
"standard",6,6,"AURV",0
"standard",6,6,"BHHE",0
"standard",6,6,"BHON",0
"standard",6,6,"BRCD",0
"standard",6,6,"BRGH",0
"standard",6,6,"BRTB",1
"standard",6,6,"CRHE",0
"standard",6,6,"CROS",1
"standard",6,6,"CRST",0
"standard",6,6,"DUWS",0
"standard",6,6,"EASB",1
"standard",6,6,"EAWB",0
"standard",6,6,"EAYR",0
"standard",6,6,"GGCT",0
"standard",6,6,"GLDW",0
"standard",6,6,"GRBB",0
"standard",6,6,"GRFT",0
"standard",6,6,"GRST",1
"standard",6,6,"JWNT",0
"standard",6,6,"LEHE",0
"standard",6,6,"LKKB",0
"standard",6,6,"NHHE",1
"standard",6,6,"PCUR",1
"standard",6,6,"PFCN",0
"standard",6,6,"PLTB",0
"standard",6,6,"REDW",1
"standard",6,6,"ROSR",0
"standard",6,6,"RUFT",0
"standard",6,6,"SAFC",0
"standard",6,6,"SBOW",0
"standard",6,6,"SCCT",0
"standard",6,6,"SEYE",0
"standard",6,6,"SLYB",0
"standard",6,6,"SPAR",0
"standard",6,6,"STTB",0
"standard",6,6,"VAFW",0
"standard",6,6,"WBIL",0
"standard",6,6,"WBSW",0
"standard",6,6,"WEHE",0
"standard",6,6,"WONP",0
"standard",6,6,"WTGY",0
"standard",6,6,"WTTC",0
"standard",6,6,"YETB",0
"standard",6,6,"YFHE",0
"standard",6,6,"YTBC",0
"standard",6,6,"YTSW",0
"standard",6,7,"AUKP",0
"standard",6,7,"AUMP",0
"standard",6,7,"AURV",0
"standard",6,7,"BHHE",0
"standard",6,7,"BHON",0
"standard",6,7,"BRCD",0
"standard",6,7,"BRGH",0
"standard",6,7,"BRTB",0
"standard",6,7,"CRHE",0
"standard",6,7,"CROS",1
"standard",6,7,"CRST",0
"standard",6,7,"DUWS",0
"standard",6,7,"EASB",1
"standard",6,7,"EAWB",0
"standard",6,7,"EAYR",0
"standard",6,7,"GGCT",0
"standard",6,7,"GLDW",0
"standard",6,7,"GRBB",0
"standard",6,7,"GRFT",0
"standard",6,7,"GRST",0
"standard",6,7,"JWNT",0
"standard",6,7,"LEHE",0
"standard",6,7,"LKKB",0
"standard",6,7,"NHHE",1
"standard",6,7,"PCUR",0
"standard",6,7,"PFCN",0
"standard",6,7,"PLTB",0
"standard",6,7,"REDW",1
"standard",6,7,"ROSR",0
"standard",6,7,"RUFT",0
"standard",6,7,"SAFC",0
"standard",6,7,"SBOW",0
"standard",6,7,"SCCT",0
"standard",6,7,"SEYE",0
"standard",6,7,"SLYB",0
"standard",6,7,"SPAR",0
"standard",6,7,"STTB",0
"standard",6,7,"VAFW",0
"standard",6,7,"WBIL",0
"standard",6,7,"WBSW",0
"standard",6,7,"WEHE",0
"standard",6,7,"WONP",0
"standard",6,7,"WTGY",0
"standard",6,7,"WTTC",1
"standard",6,7,"YETB",0
"standard",6,7,"YFHE",0
"standard",6,7,"YTBC",0
"standard",6,7,"YTSW",0
"standard",6,8,"AUKP",0
"standard",6,8,"AUMP",0
"standard",6,8,"AURV",0
"standard",6,8,"BHHE",0
"standard",6,8,"BHON",0
"standard",6,8,"BRCD",0
"standard",6,8,"BRGH",0
"standard",6,8,"BRTB",1
"standard",6,8,"CRHE",0
"standard",6,8,"CROS",0
"standard",6,8,"CRST",0
"standard",6,8,"DUWS",0
"standard",6,8,"EASB",1
"standard",6,8,"EAWB",0
"standard",6,8,"EAYR",1
"standard",6,8,"GGCT",0
"standard",6,8,"GLDW",0
"standard",6,8,"GRBB",0
"standard",6,8,"GRFT",0
"standard",6,8,"GRST",0
"standard",6,8,"JWNT",0
"standard",6,8,"LEHE",0
"standard",6,8,"LKKB",0
"standard",6,8,"NHHE",1
"standard",6,8,"PCUR",0
"standard",6,8,"PFCN",0
"standard",6,8,"PLTB",0
"standard",6,8,"REDW",1
"standard",6,8,"ROSR",0
"standard",6,8,"RUFT",0
"standard",6,8,"SAFC",0
"standard",6,8,"SBOW",0
"standard",6,8,"SCCT",0
"standard",6,8,"SEYE",0
"standard",6,8,"SLYB",0
"standard",6,8,"SPAR",0
"standard",6,8,"STTB",0
"standard",6,8,"VAFW",0
"standard",6,8,"WBIL",0
"standard",6,8,"WBSW",0
"standard",6,8,"WEHE",0
"standard",6,8,"WONP",0
"standard",6,8,"WTGY",0
"standard",6,8,"WTTC",1
"standard",6,8,"YETB",0
"standard",6,8,"YFHE",0
"standard",6,8,"YTBC",0
"standard",6,8,"YTSW",0
"standard",7,1,"AUKP",0
"standard",7,1,"AUMP",0
"standard",7,1,"AURV",0
"standard",7,1,"BHHE",0
"standard",7,1,"BHON",0
"standard",7,1,"BRCD",0
"standard",7,1,"BRGH",0
"standard",7,1,"BRTB",0
"standard",7,1,"CRHE",0
"standard",7,1,"CROS",0
"standard",7,1,"CRST",0
"standard",7,1,"DUWS",0
"standard",7,1,"EASB",1
"standard",7,1,"EAWB",0
"standard",7,1,"EAYR",1
"standard",7,1,"GGCT",0
"standard",7,1,"GLDW",0
"standard",7,1,"GRBB",0
"standard",7,1,"GRFT",1
"standard",7,1,"GRST",0
"standard",7,1,"JWNT",0
"standard",7,1,"LEHE",0
"standard",7,1,"LKKB",0
"standard",7,1,"NHHE",0
"standard",7,1,"PCUR",0
"standard",7,1,"PFCN",0
"standard",7,1,"PLTB",0
"standard",7,1,"REDW",0
"standard",7,1,"ROSR",0
"standard",7,1,"RUFT",0
"standard",7,1,"SAFC",0
"standard",7,1,"SBOW",0
"standard",7,1,"SCCT",0
"standard",7,1,"SEYE",0
"standard",7,1,"SLYB",0
"standard",7,1,"SPAR",0
"standard",7,1,"STTB",0
"standard",7,1,"VAFW",0
"standard",7,1,"WBIL",0
"standard",7,1,"WBSW",0
"standard",7,1,"WEHE",0
"standard",7,1,"WONP",0
"standard",7,1,"WTGY",0
"standard",7,1,"WTTC",1
"standard",7,1,"YETB",0
"standard",7,1,"YFHE",0
"standard",7,1,"YTBC",0
"standard",7,1,"YTSW",0
"standard",7,2,"AUKP",0
"standard",7,2,"AUMP",0
"standard",7,2,"AURV",0
"standard",7,2,"BHHE",0
"standard",7,2,"BHON",0
"standard",7,2,"BRCD",0
"standard",7,2,"BRGH",0
"standard",7,2,"BRTB",0
"standard",7,2,"CRHE",0
"standard",7,2,"CROS",1
"standard",7,2,"CRST",0
"standard",7,2,"DUWS",0
"standard",7,2,"EASB",0
"standard",7,2,"EAWB",0
"standard",7,2,"EAYR",0
"standard",7,2,"GGCT",0
"standard",7,2,"GLDW",1
"standard",7,2,"GRBB",0
"standard",7,2,"GRFT",1
"standard",7,2,"GRST",0
"standard",7,2,"JWNT",0
"standard",7,2,"LEHE",0
"standard",7,2,"LKKB",0
"standard",7,2,"NHHE",0
"standard",7,2,"PCUR",1
"standard",7,2,"PFCN",0
"standard",7,2,"PLTB",0
"standard",7,2,"REDW",0
"standard",7,2,"ROSR",0
"standard",7,2,"RUFT",0
"standard",7,2,"SAFC",0
"standard",7,2,"SBOW",0
"standard",7,2,"SCCT",0
"standard",7,2,"SEYE",0
"standard",7,2,"SLYB",0
"standard",7,2,"SPAR",0
"standard",7,2,"STTB",0
"standard",7,2,"VAFW",0
"standard",7,2,"WBIL",0
"standard",7,2,"WBSW",0
"standard",7,2,"WEHE",0
"standard",7,2,"WONP",0
"standard",7,2,"WTGY",0
"standard",7,2,"WTTC",0
"standard",7,2,"YETB",0
"standard",7,2,"YFHE",0
"standard",7,2,"YTBC",0
"standard",7,2,"YTSW",0
"standard",7,3,"AUKP",0
"standard",7,3,"AUMP",0
"standard",7,3,"AURV",0
"standard",7,3,"BHHE",0
"standard",7,3,"BHON",0
"standard",7,3,"BRCD",0
"standard",7,3,"BRGH",0
"standard",7,3,"BRTB",1
"standard",7,3,"CRHE",0
"standard",7,3,"CROS",1
"standard",7,3,"CRST",0
"standard",7,3,"DUWS",0
"standard",7,3,"EASB",1
"standard",7,3,"EAWB",0
"standard",7,3,"EAYR",1
"standard",7,3,"GGCT",0
"standard",7,3,"GLDW",0
"standard",7,3,"GRBB",0
"standard",7,3,"GRFT",1
"standard",7,3,"GRST",0
"standard",7,3,"JWNT",0
"standard",7,3,"LEHE",0
"standard",7,3,"LKKB",0
"standard",7,3,"NHHE",0
"standard",7,3,"PCUR",0
"standard",7,3,"PFCN",0
"standard",7,3,"PLTB",0
"standard",7,3,"REDW",0
"standard",7,3,"ROSR",0
"standard",7,3,"RUFT",0
"standard",7,3,"SAFC",0
"standard",7,3,"SBOW",0
"standard",7,3,"SCCT",0
"standard",7,3,"SEYE",0
"standard",7,3,"SLYB",0
"standard",7,3,"SPAR",0
"standard",7,3,"STTB",0
"standard",7,3,"VAFW",0
"standard",7,3,"WBIL",0
"standard",7,3,"WBSW",0
"standard",7,3,"WEHE",0
"standard",7,3,"WONP",0
"standard",7,3,"WTGY",0
"standard",7,3,"WTTC",1
"standard",7,3,"YETB",0
"standard",7,3,"YFHE",1
"standard",7,3,"YTBC",0
"standard",7,3,"YTSW",0
"standard",7,4,"AUKP",0
"standard",7,4,"AUMP",0
"standard",7,4,"AURV",0
"standard",7,4,"BHHE",0
"standard",7,4,"BHON",0
"standard",7,4,"BRCD",0
"standard",7,4,"BRGH",0
"standard",7,4,"BRTB",1
"standard",7,4,"CRHE",0
"standard",7,4,"CROS",1
"standard",7,4,"CRST",0
"standard",7,4,"DUWS",0
"standard",7,4,"EASB",0
"standard",7,4,"EAWB",0
"standard",7,4,"EAYR",0
"standard",7,4,"GGCT",0
"standard",7,4,"GLDW",0
"standard",7,4,"GRBB",0
"standard",7,4,"GRFT",0
"standard",7,4,"GRST",0
"standard",7,4,"JWNT",1
"standard",7,4,"LEHE",0
"standard",7,4,"LKKB",0
"standard",7,4,"NHHE",0
"standard",7,4,"PCUR",0
"standard",7,4,"PFCN",0
"standard",7,4,"PLTB",0
"standard",7,4,"REDW",0
"standard",7,4,"ROSR",0
"standard",7,4,"RUFT",0
"standard",7,4,"SAFC",0
"standard",7,4,"SBOW",0
"standard",7,4,"SCCT",0
"standard",7,4,"SEYE",0
"standard",7,4,"SLYB",0
"standard",7,4,"SPAR",0
"standard",7,4,"STTB",0
"standard",7,4,"VAFW",0
"standard",7,4,"WBIL",0
"standard",7,4,"WBSW",0
"standard",7,4,"WEHE",0
"standard",7,4,"WONP",0
"standard",7,4,"WTGY",0
"standard",7,4,"WTTC",0
"standard",7,4,"YETB",0
"standard",7,4,"YFHE",0
"standard",7,4,"YTBC",0
"standard",7,4,"YTSW",0
"standard",7,5,"AUKP",0
"standard",7,5,"AUMP",0
"standard",7,5,"AURV",0
"standard",7,5,"BHHE",0
"standard",7,5,"BHON",0
"standard",7,5,"BRCD",0
"standard",7,5,"BRGH",0
"standard",7,5,"BRTB",1
"standard",7,5,"CRHE",0
"standard",7,5,"CROS",0
"standard",7,5,"CRST",0
"standard",7,5,"DUWS",0
"standard",7,5,"EASB",1
"standard",7,5,"EAWB",0
"standard",7,5,"EAYR",1
"standard",7,5,"GGCT",0
"standard",7,5,"GLDW",0
"standard",7,5,"GRBB",0
"standard",7,5,"GRFT",1
"standard",7,5,"GRST",1
"standard",7,5,"JWNT",1
"standard",7,5,"LEHE",0
"standard",7,5,"LKKB",0
"standard",7,5,"NHHE",0
"standard",7,5,"PCUR",0
"standard",7,5,"PFCN",0
"standard",7,5,"PLTB",0
"standard",7,5,"REDW",0
"standard",7,5,"ROSR",1
"standard",7,5,"RUFT",0
"standard",7,5,"SAFC",0
"standard",7,5,"SBOW",0
"standard",7,5,"SCCT",0
"standard",7,5,"SEYE",0
"standard",7,5,"SLYB",0
"standard",7,5,"SPAR",0
"standard",7,5,"STTB",0
"standard",7,5,"VAFW",0
"standard",7,5,"WBIL",0
"standard",7,5,"WBSW",0
"standard",7,5,"WEHE",0
"standard",7,5,"WONP",0
"standard",7,5,"WTGY",0
"standard",7,5,"WTTC",0
"standard",7,5,"YETB",0
"standard",7,5,"YFHE",0
"standard",7,5,"YTBC",0
"standard",7,5,"YTSW",0
"standard",7,6,"AUKP",0
"standard",7,6,"AUMP",0
"standard",7,6,"AURV",0
"standard",7,6,"BHHE",0
"standard",7,6,"BHON",0
"standard",7,6,"BRCD",0
"standard",7,6,"BRGH",0
"standard",7,6,"BRTB",0
"standard",7,6,"CRHE",0
"standard",7,6,"CROS",0
"standard",7,6,"CRST",0
"standard",7,6,"DUWS",0
"standard",7,6,"EASB",0
"standard",7,6,"EAWB",0
"standard",7,6,"EAYR",0
"standard",7,6,"GGCT",0
"standard",7,6,"GLDW",0
"standard",7,6,"GRBB",0
"standard",7,6,"GRFT",1
"standard",7,6,"GRST",0
"standard",7,6,"JWNT",0
"standard",7,6,"LEHE",0
"standard",7,6,"LKKB",0
"standard",7,6,"NHHE",0
"standard",7,6,"PCUR",0
"standard",7,6,"PFCN",0
"standard",7,6,"PLTB",0
"standard",7,6,"REDW",0
"standard",7,6,"ROSR",0
"standard",7,6,"RUFT",0
"standard",7,6,"SAFC",0
"standard",7,6,"SBOW",0
"standard",7,6,"SCCT",0
"standard",7,6,"SEYE",0
"standard",7,6,"SLYB",0
"standard",7,6,"SPAR",0
"standard",7,6,"STTB",0
"standard",7,6,"VAFW",0
"standard",7,6,"WBIL",0
"standard",7,6,"WBSW",0
"standard",7,6,"WEHE",0
"standard",7,6,"WONP",0
"standard",7,6,"WTGY",0
"standard",7,6,"WTTC",0
"standard",7,6,"YETB",0
"standard",7,6,"YFHE",0
"standard",7,6,"YTBC",0
"standard",7,6,"YTSW",0
"standard",7,7,"AUKP",0
"standard",7,7,"AUMP",1
"standard",7,7,"AURV",0
"standard",7,7,"BHHE",0
"standard",7,7,"BHON",0
"standard",7,7,"BRCD",0
"standard",7,7,"BRGH",0
"standard",7,7,"BRTB",0
"standard",7,7,"CRHE",0
"standard",7,7,"CROS",1
"standard",7,7,"CRST",0
"standard",7,7,"DUWS",0
"standard",7,7,"EASB",1
"standard",7,7,"EAWB",0
"standard",7,7,"EAYR",0
"standard",7,7,"GGCT",0
"standard",7,7,"GLDW",0
"standard",7,7,"GRBB",0
"standard",7,7,"GRFT",1
"standard",7,7,"GRST",1
"standard",7,7,"JWNT",0
"standard",7,7,"LEHE",0
"standard",7,7,"LKKB",0
"standard",7,7,"NHHE",0
"standard",7,7,"PCUR",0
"standard",7,7,"PFCN",0
"standard",7,7,"PLTB",0
"standard",7,7,"REDW",0
"standard",7,7,"ROSR",1
"standard",7,7,"RUFT",0
"standard",7,7,"SAFC",0
"standard",7,7,"SBOW",0
"standard",7,7,"SCCT",0
"standard",7,7,"SEYE",0
"standard",7,7,"SLYB",0
"standard",7,7,"SPAR",0
"standard",7,7,"STTB",0
"standard",7,7,"VAFW",0
"standard",7,7,"WBIL",0
"standard",7,7,"WBSW",0
"standard",7,7,"WEHE",0
"standard",7,7,"WONP",0
"standard",7,7,"WTGY",0
"standard",7,7,"WTTC",0
"standard",7,7,"YETB",0
"standard",7,7,"YFHE",1
"standard",7,7,"YTBC",0
"standard",7,7,"YTSW",0
"standard",7,8,"AUKP",0
"standard",7,8,"AUMP",0
"standard",7,8,"AURV",0
"standard",7,8,"BHHE",0
"standard",7,8,"BHON",0
"standard",7,8,"BRCD",0
"standard",7,8,"BRGH",0
"standard",7,8,"BRTB",0
"standard",7,8,"CRHE",0
"standard",7,8,"CROS",1
"standard",7,8,"CRST",0
"standard",7,8,"DUWS",0
"standard",7,8,"EASB",1
"standard",7,8,"EAWB",0
"standard",7,8,"EAYR",0
"standard",7,8,"GGCT",0
